zm_r,vb
1.175236644,0
1.087539965,0
0.983343831,0
0.620420688,0
0.689562427,0
0.341513798,0
0.750988386,0
0.387109257,0
1.15824535,0
0.90905919,0
0.744238301,0
0.60369254,0
0.312865014,0
0.652201461,0
0.172710945,0
0.392988119,0
0.366880675,0
0.361613571,0
0.584052849,0
1.349733511,0
0.426140832,0
1.626892959,0
1.345596888,0
0.323087604,0
1.771111084,0
0.519024188,0
0.786730232,0
1.888018163,0
0.929860703,0
0.43813479,0
0.20839711,0
0.628819688,0
0.677165566,0
0.919148022,0
0.71557433,0
1.458200101,0
1.30674985,0
0.572680468,0
1.126444224,0
0.554694281,0
0.872306696,0
0.8034646,0
0.520635701,0
0.611215769,0
0.611215769,0
0.363041176,0
0.442934421,0
0.789289392,0
0.789289392,0
0.789289392,0
0.789289392,0
0.585230694,0
0.122430548,0
0.122430548,0
0.122430548,0
1.674965674,0
1.232693871,0
1.232693871,0
1.232693871,0
1.232693871,0
0.630612922,0
1.31891049,0
1.31891049,0
1.31891049,0
0.778341342,0
0.795271051,0
1.719162972,0
1.719162972,0
1.719162972,0
0.756176507,0
0.902139274,0
0.945869321,0
0.945869321,0
0.945869321,0
1.352358059,0
0.430976033,0
1.395238593,0
1.395238593,0
1.562313942,0
0.391551007,0
0.325755077,0
0.325755077,0
0.325755077,0
0.512093708,0
0.864976621,0
1.116592818,0
1.116592818,0
0.730430371,0
0.681249727,0
0.493479319,0
0.493479319,0
0.493479319,0
1.342895442,0
1.884400646,0
0.746702236,0
0.746702236,0
0.746702236,0
0.988416145,0
0.602477948,0
1.448637142,0
1.448637142,0
1.448637142,0
0.736331604,0
0.756208849,0
0.756208849,0
0.756208849,0
0.756208849,0
0.884368465,0
0.266074043,0
0.266074043,0
0.266074043,0
1.061526181,0
1.270585332,0
0.879938934,0
0.879938934,0
0.879938934,0
1.053154442,0
0.302976154,0
0.302976154,0
0.302976154,0
1.247917962,0
0.635248183,0
0.706630149,0
0.706630149,0
0.858987305,0
0.369965304,0
0.787093506,0
0.787093506,0
0.787093506,0
0.464342163,0
0.652854299,0
0.199914574,0
0.199914574,0
0.199914574,0
0.199914574,0
1.322955105,0
0.907027501,0
0.443409361,0
1.070317722,0
1.206471331,0
0.773946115,0
0.629104573,0
0.828205165,1
0.474741478,1
2.609250155,1
0.667395839,1
0.631743283,1
1.074674454,1
1.034583458,1
2.312271403,1
1.248790621,1
1.34045082,1
1.106180635,1
0.786188749,1
1.848752236,1
2.045255387,1
1.869025024,1
1.14383743,1
1.28412669,1
1.193604951,1
1.624482454,1
1.567541364,1
1.72550612,1
0.914974641,1
0.8080045,1
0.439595713,1
3.075009145,1
1.989163571,1
1.638025191,1
1.13681,1
0.273593667,1
1.507073036,1
1.29280219,1
1.249953146,1
1.534640278,1
2.149544421,1
1.706227936,1
2.044579342,1
1.401184564,1
2.091573647,1
1.089088478,1
0.753323348,1
0.576609695,1
0.795653026,1
2.507009286,1
1.54911589,1
1.459564827,1
0.904324094,1
0.66907725,1
0.875128657,1
0.540945254,1
3.006884136,1
0.347365992,1
0.83924355,1
1.310578555,1
0.69403504,1
1.825567365,1
1.017212479,1
1.088442994,1
1.41940332,1
0.164395207,1
1.811011695,1
1.763311696,1
2.637682951,1
1.482137577,1
2.133668306,1
1.385703624,1
1.205150842,1
0.650526666,1
0.861564867,1
0.68797073,1
1.339893632,1
1.339893632,1
0.861431569,1
1.10328075,1
1.571336338,1
1.331997517,1
1.674687105,1
1.33056127,1
1.740670074,1
0.916816769,1
1.08447368,1
2.061845594,1
1.484857633,1
1.651728809,1
1.308029831,1
1.433844171,1
0.325970571,1
1.115216311,1
0.690610766,1
1.10526239,1
2.039385113,1
1.159967736,1
1.06371899,1
0.780350911,1
0.347588886,1
0.999448699,1
0.678745165,1
0.849880242,1
0.486526656,1
0.563158439,1
0.730538861,1
0.917355227,1
1.347642408,1
0.937882494,1
0.937939943,0
0.822161655,0
1.006408932,0
0.34622979,0
1.916357137,0
0.934096439,0
0.31587279,0
0.891374872,0
1.168022884,0
0.691707206,0
0.242866476,0
0.853309449,0
0.457078408,0
0.60571768,0
0.442015921,0
0.589564661,0
0.262540285,0
0.979459183,0
0.663011775,0
0.642809353,0
0.533907115,0
0.270703337,0
0.820197542,0
1.023745305,0
1.357706891,0
0.325022869,0
0.964052933,0
1.254245698,0
0.198918578,0
1.155899583,0
1.087751537,0
0.553158681,0
0.9161557,0
0.465913578,0
1.231769274,0
0.280836871,0
0.375597901,0
0.935237341,0
0.959360038,0
0.692652524,0
0.532039616,0
1.22486441,0
0.585751801,0
0.615772785,0
0.878748282,0
0.520927674,0
0.553782225,0
0.90178274,0
1.078242632,0
1.590961484,0
0.217748176,0
0.953556316,0
1.24070653,0
0.402858119,0
0.431891676,0
0.641911385,0
0.791601259,0
0.804765048,0
0.788017496,0
0.61127799,0
0.596183547,0
0.727947636,0
0.901631336,0
0.901631336,0
0.901631336,0
1.260247832,0
1.100753655,0
1.100753655,0
0.950473947,0
1.49901927,0
0.660449911,0
0.660449911,0
0.660449911,0
0.623729769,0
1.198126493,0
1.198126493,0
0.350691576,0
0.877493769,0
0.700109524,0
0.700109524,0
0.700109524,0
0.799516841,0
0.792470243,0
0.792470243,0
0.792470243,0
1.215073785,0
0.20839711,0
0.627747722,0
0.627747722,0
0.627747722,0
1.476289814,0
0.278532017,0
0.278532017,0
0.278532017,0
0.278532017,0
0.544001672,0
1.078480606,0
1.078480606,0
1.078480606,0
1.023052893,0
1.71294436,0
0.957496072,0
0.957496072,0
1.085048934,0
0.232818638,0
0.653599407,0
0.653599407,0
0.653599407,0
1.002678826,0
0.457671625,0
1.122082515,0
1.122082515,0
0.249239936,0
0.744130227,0
0.744130227,0
1.663749765,0
1.168704821,0
0.638720261,0
0.638720261,0
0.752149667,0
0.63607085,0
0.63607085,0
0.63607085,0
1.174357538,0
0.83624293,0
0.808551808,0
1.563502483,0
0.911099469,0
0.790672357,0
0.772317636,0
0.772317636,0
0.289881935,0
0.921450427,0
0.43813479,0
0.43813479,0
0.983892275,0
0.585065248,0
2.374693699,0
1.04671768,0
1.04671768,0
1.04671768,0
0.748159786,0
0.529702924,0
0.529702924,0
0.344963287,0
0.781432476,0
0.754568148,0
0.838243354,0
0.838243354,0
0.838243354,0
0.916353055,0
0.699180808,0
0.857644504,0
0.857644504,0
0.754342172,0
0.300371495,0
0.707639993,0
0.707639993,0
0.707639993,0
0.538612367,0
0.271978763,0
0.420476173,0
0.420476173,0
0.420476173,0
0.6576731,0
0.75824686,0
0.75824686,0
0.361042245,0
1.368952026,0
0.530226077,0
0.86108625,0
0.86108625,0
0.86108625,0
0.318638823,0
0.279732603,0
0.279732603,0
0.279732603,0
1.571778346,0
0.82183586,0
0.885956051,0
0.885956051,0
0.885956051,0
0.885956051,0
1.085216842,0
1.085216842,0
1.085216842,0
0.886255482,0
0.454100484,0
0.655170849,0
0.655170849,0
0.655170849,0
0.942973078,0
0.942158439,0
0.942158439,0
0.942158439,0
0.713397477,0
0.500037967,0
0.773253447,0
0.773253447,0
0.773253447,0
0.831731631,0
0.32198681,0
1.223054725,0
1.223054725,0
1.142275199,0
0.624940271,0
1.123576794,0
1.123576794,0
1.123576794,0
0.102709524,0
0.485211195,0
0.829455635,0
0.829455635,0
0.829455635,0
0.829455635,0
0.607151055,0
1.197380629,0
1.197380629,0
1.197380629,0
0.731137658,0
0.436285334,0
0.537980267,0
0.560337729,0
0.339630594,0
0.339630594,0
0.339630594,0
0.908149096,0
1.099054492,0
1.099054492,0
1.099054492,0
0.929482014,0
1.347219401,0
1.347219401,0
0.640331701,0
1.714636418,0
1.714636418,0
0.740663004,0
0.740663004,0
0.740663004,0
0.717312173,0
0.717312173,0
0.717312173,0
1.226060987,0
0.32391044,0
0.32391044,0
0.32391044,0
0.748272871,0
0.963981818,0
1.115244999,0
1.115244999,0
1.115244999,0
1.144367349,0
0.625130098,0
0.773266707,0
0.773266707,0
0.757286343,0
0.757286343,0
0.46990318,0
0.46990318,0
0.46990318,0
1.045596763,0
0.963500726,0
0.974329966,0
0.974329966,0
0.974329966,0
0.785112561,0
0.34705217,0
0.34705217,0
0.34705217,0
0.468498871,0
0.326464933,0
1.402069403,0
1.402069403,0
0.306406832,0
0.771124213,0
0.808812075,0
0.253880846,0
0.557894977,0
1.095551286,0
0.893466863,0
1.818007641,0
0.350603396,0
0.892318883,0
1.694728406,0
0.539065744,0
0.492109494,0
0.861433978,0
0.603637948,0
0.502165631,0
0.35692232,0
0.442363592,0
0.857902711,0
0.938813721,0
0.47302633,0
0.774833208,0
0.798941659,0
0.633167777,0
0.592904935,0
0.756364007,0
0.37826802,0
0.999988188,0
0.636529863,0
0.688618522,0
0.831823997,0
0.580196611,0
1.182540721,0
0.735780877,0
1.308909951,0
2.650288042,0
1.960926542,0
1.436013541,0
1.785674601,0
1.72094801,0
1.190120215,0
1.353605138,0
0.687413371,0
0.569554166,0
0.569554166,0
0.940241528,0
0.953250276,0
1.386673868,0
1.386673868,0
1.386673868,0
1.395069913,0
1.229407819,0
1.136812575,0
0.613731659,0
0.613731659,0
0.613731659,0
0.613731659,0
1.261030524,0
1.262975545,0
0.573403751,0
0.672934774,0
0.672934774,0
0.672934774,0
0.59182597,0
0.612946627,0
0.495394419,0
0.495394419,0
1.217327194,0
1.217327194,0
1.35429879,0
0.583978398,0
0.583978398,0
1.674505639,0
1.134363932,0
1.134363932,0
1.112691633,0
0.463373687,0
0.463373687,0
0.761272161,0
0.761272161,0
0.761272161,0
1.391246004,0
0.771336065,0
0.799516841,0
0.338702845,0
0.606846844,0
0.606846844,0
0.606846844,0
0.469274396,0
0.682659286,0
1.257519539,0
1.257519539,0
1.257519539,0
0.609587353,0
0.284038151,0
0.284038151,0
0.284038151,0
1.07508889,0
1.065266425,0
0.227089456,0
0.227089456,0
0.227089456,0
0.856346463,0
0.682033582,0
0.682033582,0
0.682033582,0
0.436842355,0
0.640533308,0
0.532002204,0
0.532002204,0
0.532002204,0
0.647697346,0
1.34921487,0
1.34921487,0
1.34921487,0
0.925816558,0
0.73051549,0
1.205340602,0
1.205340602,0
1.205340602,0
0.186776484,0
0.206987781,0
0.206987781,0
0.206987781,0
0.745458012,0
1.348979218,0
0.403044569,0
0.54610426,0
1.138706443,0
1.138706443,0
0.99870364,0
0.675882315,0
0.675882315,0
0.459500587,0
0.603510224,0
0.603510224,0
0.603510224,0
1.411205328,0
0.89931964,0
1.466219356,0
1.466219356,0
1.034739291,0
1.034739291,0
1.034739291,0
0.38727982,0
0.482747763,0
0.557844579,0
0.557844579,0
1.401393398,0
0.313591049,0
1.116076603,0
1.116076603,0
0.919996466,0
1.43942783,0
1.43942783,0
1.43942783,0
0.710068291,0
1.13537362,0
1.13537362,0
0.469853895,0
1.025761501,0
0.741335718,0
0.741335718,0
1.134363932,0
0.975539081,0
0.334184621,0
0.334184621,0
0.679547433,0
0.992051324,0
0.536165509,0
0.861675962,0
0.861675962,0
0.214579282,0
1.224446371,0
1.224446371,0
0.778501945,0
0.988115539,0
0.510797966,0
0.510797966,0
0.823282899,0
0.744440224,0
0.551558158,0
0.551558158,0
1.166714457,0
0.768681709,0
0.768681709,0
0.768681709,0
1.014602318,0
0.762941048,0
2.085826039,0
2.085826039,0
2.085826039,0
1.263256514,0
0.736922268,0
0.736922268,0
0.736922268,0
0.500153876,0
1.286623463,0
0.621946235,0
0.621946235,0
0.621946235,0
1.202239376,0
0.729648694,0
0.729648694,0
0.729648694,0
0.813898849,0
2.045933246,0
0.789275875,0
0.789275875,0
0.789275875,0
1.227439622,0
1.730164662,0
0.631829556,0
1.190738432,0
1.028820762,0
0.905869958,0
0.77925141,0
0.856922432,0
0.554373653,0
1.509157259,0
0.934874862,0
1.343915205,0
1.208505401,0
0.600418393,0
1.202713227,0
0.501740812,0
0.23048038,0
0.666556843,0
0.709919777,0
0.800960246,0
0.955321912,0
0.583882413,0
0.484805837,0
0.238349645,0
0.857611567,0
1.076388698,0
0.633118879,1
0.463456293,1
0.220991515,1
0.861443053,1
1.10979362,1
0.944589057,1
0.603991399,1
1.511122356,1
0.884100847,1
0.800610081,1
1.61399288,1
0.811038834,1
1.353823668,1
0.747386594,1
0.417126971,1
1.72499597,1
0.448769005,1
0.745395656,1
0.639503401,1
0.430304138,1
0.430304138,1
0.430304138,1
0.735970272,1
0.946762298,1
0.946762298,1
0.400079003,1
0.400079003,1
0.964268211,1
0.791342803,1
0.791342803,1
0.791342803,1
1.602634354,1
1.436475433,1
1.436475433,1
1.147957183,1
0.887004712,1
1.653953142,1
1.661514938,1
1.968238811,1
1.594445933,1
0.526452409,1
1.400833888,1
1.799595887,1
0.885746771,1
1.045881643,1
2.456272219,1
0.442400906,1
0.856321209,1
0.329010316,1
0.734730418,1
1.234690794,1
0.271061308,1
0.974636628,1
2.455934638,1
0.783471349,1
0.658182947,1
1.067105889,1
1.624405824,1
0.964246311,1
1.582074169,1
2.956750534,1
1.495378536,1
0.778726019,1
2.92601668,1
0.793592085,1
1.367371054,1
1.643385933,1
1.147454569,1
0.859303375,1
0.962771686,1
1.298794839,1
0.754333732,0
0.341512425,0
1.015668852,0
1.167283939,0
1.09412832,0
0.889394324,0
2.744235567,0
1.366093591,0
0.570386985,0
2.027513833,0
1.275185122,0
0.865919017,0
0.883756003,0
2.501300377,0
0.900760549,0
1.195473684,0
1.187727945,0
1.639588302,0
1.485712161,0
1.00380846,0
1.045110664,0
2.205520553,0
0.80007899,0
1.399719984,0
1.230894234,0
0.738917928,0
0.958326187,0
0.77457807,0
1.347282257,0
1.304917824,0
0.69332321,0
1.509188958,0
1.687969061,0
0.982249894,0
0.681132129,0
1.010831476,0
1.005440993,0
1.432479653,0
1.107848276,0
0.686667198,0
0.376640902,0
1.365781833,0
1.430879556,0
1.162122322,0
1.238033639,0
1.731176483,0
1.344404661,0
1.491634479,0
1.549170768,0
1.037232316,0
1.203160094,0
0.765178754,0
2.570341282,0
0.70007127,0
1.064636916,0
1.433053316,0
1.34685574,0
1.912953464,0
1.147397173,0
0.714618678,0
1.788887372,0
0.824031928,0
0.636806164,0
0.166764414,0
1.538417101,0
1.092889322,0
1.368343021,0
0.167344286,0
1.110997063,0
0.819039691,0
0.755949233,0
0.671015407,0
0.523933395,0
0.236127716,0
0.386411809,0
1.478101529,0
0.420058147,0
1.056580047,0
0.748011543,0
0.936386733,0
1.319258573,0
1.06988651,0
0.936911997,0
0.441475324,0
0.514570023,0
0.137025053,0
0.330346538,0
1.717739957,0
0.662522544,0
0.888330417,0
0.501444065,0
0.553158681,0
1.723436539,0
1.115433827,0
1.569331806,0
1.569331806,0
0.799951629,0
0.976858901,0
0.252393795,0
0.252393795,0
0.950344816,0
0.636730034,0
0.853226916,0
0.853226916,0
0.380641899,0
0.380641899,0
0.456780479,0
0.734733882,0
0.648721514,0
0.648721514,0
0.648721514,0
0.810385212,0
1.198163193,0
0.909321491,0
1.168252397,0
1.168252397,0
1.268818605,0
1.231163595,0
1.231163595,0
0.301074383,0
0.953326427,0
0.50401656,0
0.50401656,0
0.573052644,0
1.130937008,0
0.557837831,0
0.375918666,0
0.375918666,0
0.395221566,0
0.7906332,0
0.7906332,0
1.292423049,0
0.654349684,0
0.654349684,0
0.457678615,0
0.457678615,0
0.457678615,0
0.832220259,0
0.680454786,0
0.885265126,0
0.885265126,0
0.884996112,0
0.057349745,0
1.191716551,0
0.534661427,0
0.534661427,0
0.534661427,0
0.790661497,0
0.900515367,0
0.900515367,0
0.693919701,0
1.290963576,0
0.741781915,0
0.692784998,0
0.751223662,0
0.751223662,0
0.82083906,0
1.075857668,0
0.446396458,0
0.446396458,0
0.446396458,0
0.475996795,0
1.076474606,0
0.513343805,0
0.995571173,0
0.25198415,0
0.570224911,0
0.619865833,0
0.650121919,0
0.508599441,0
0.900616201,0
0.386306617,0
0.766468668,0
0.880762488,0
1.324907302,0
0.400079003,0
0.845412452,0
1.190377034,0
1.25696751,0
0.495795416,0
1.140749995,0
0.679951303,0
0.863406702,0
1.003833699,0
0.612355932,0
1.452122528,0
1.16952396,0
0.46290055,0
0.690713336,0
0.769644302,0
0.514155919,0
0.542651666,0
0.967028394,0
0.888012588,0
0.813663027,0
1.393397572,0
0.633689209,0
0.652186382,0
0.589650122,0
0.517081295,0
0.839611033,0
0.529270141,0
0.720961861,0
0.619962069,0
1.14621282,0
0.392905873,0
0.887804995,0
1.116740756,0
0.351937466,0
0.898917343,0
1.185470074,0
0.884018102,0
1.322859047,0
1.126608718,0
0.399238973,0
0.696578967,0
0.156794857,0
1.692291884,0
0.719336431,0
0.184402841,0
0.661237243,0
0.704545018,0
0.959307985,0
0.305248281,0
1.045313855,0
0.741099023,0
0.66421613,0
0.393484445,0
0.49128585,0
0.136613571,0
0.334184621,0
0.494560019,0
0.452684088,0
0.474741478,0
0.354931018,0
0.963014305,0
0.101715024,0
0.136613571,0
0.412028171,0
1.017631327,0
1.433546493,0
0.25308981,0
1.101044119,0
0.870148076,0
0.565461698,0
0.983867975,0
0.757445948,0
0.440518699,0
0.721351819,0
0.675947865,0
0.873310428,0
0.873310428,0
0.828033563,0
2.482342913,0
2.482342913,0
2.482342913,0
2.482342913,0
0.39230482,0
0.756876494,0
0.756876494,0
0.756876494,0
0.889946487,0
0.756230253,0
0.308169724,0
0.308169724,0
0.599562614,0
0.750836167,0
0.940654714,0
0.705854419,0
0.443719967,0
0.525759327,0
0.920172514,0
1.620435429,0
1.370210004,0
0.802818126,0
0.39225109,0
0.365447438,0
0.937582587,0
0.325022869,0
0.53442333,0
0.413106412,0
2.012705155,0
0.528863835,0
2.28877687,0
0.356763757,0
1.475944359,0
1.261424021,0
0.463996391,0
0.709166992,0
1.556396144,0
0.428020917,0
0.465492948,0
0.853894123,0
1.074408253,0
1.41830475,0
0.445376084,0
1.271474224,0
1.096540619,0
0.831811808,0
0.572841575,0
0.652960749,0
0.85104114,0
0.762005053,0
0.93945387,0
0.433256767,0
0.911288011,0
0.739977961,0
0.915291894,0
0.475786859,0
0.559170473,0
1.4527509,0
1.465727329,0
1.644310963,0
0.937669985,0
0.616877986,0
1.34045082,0
1.116874897,0
0.760200038,0
0.75809375,0
1.534725237,0
1.060816552,0
1.284462723,0
1.078489468,0
1.163432523,0
0.546212113,0
0.39225109,0
0.203072309,0
1.709599361,0
1.118923418,0
0.762330244,0
1.238754505,0
0.533987593,0
1.971302153,0
0.227408878,0
1.048242407,0
1.233662402,0
1.233662402,0
1.233662402,0
0.102709524,0
1.38763334,0
1.38763334,0
1.38763334,0
0.972347394,0
0.879938934,0
0.73817251,0
0.73817251,0
0.73817251,0
0.836464393,0
0.815448198,0
0.867703129,0
0.867703129,0
0.867703129,0
0.710229213,0
1.151124766,0
1.151124766,0
1.151124766,0
0.15523441,0
1.919040057,0
0.595749129,0
0.595749129,0
0.595749129,0
1.002757688,0
0.494939123,0
1.048008721,0
0.840299691,0
1.020731777,0
0.876200192,0
0.616976402,0
1.462918798,0
0.790444517,1
1.923204818,1
0.875346084,1
1.030154535,1
0.72093572,1
0.865552986,1
0.474292598,1
1.236622499,1
2.298459695,1
1.054972434,1
0.849136411,1
0.768209313,1
2.21672228,1
0.89258569,1
1.09020116,1
1.232179795,1
0.941839293,1
0.912149942,1
2.612236888,1
1.070737175,1
0.950377111,1
0.950377111,1
0.950377111,1
0.895658334,1
0.383349087,1
0.383349087,1
0.383349087,1
0.064575851,1
0.839295906,1
0.930464609,1
1.418005766,1
0.289984675,1
1.008877341,1
0.710776887,1
0.710776887,1
0.710776887,1
1.44235669,1
1.155044815,1
1.301931911,1
1.301931911,1
1.301931911,1
0.692548444,1
0.725443928,1
0.725443928,1
0.725443928,1
0.725443928,1
1.022640638,1
1.081569917,1
0.978809923,1
0.978809923,1
0.978809923,1
1.386331289,1
1.518054057,1
1.518054057,1
1.367948574,1
2.431409294,1
1.966177399,1
2.339974538,1
2.339974538,1
2.339974538,1
1.858879087,1
0.392959635,1
2.437310596,1
2.437310596,1
2.437310596,1
1.05565561,1
0.98986016,1
0.473866237,1
0.473866237,1
0.473866237,1
0.736718352,1
0.708776738,1
0.877307612,1
0.877307612,1
1.420189821,1
1.448160316,1
1.551851058,1
1.551851058,1
1.551851058,1
0.308212389,1
1.037639211,1
0.639367989,1
0.639367989,1
0.639367989,1
0.825880658,1
2.738586971,1
2.738586971,1
1.029846356,1
1.161722113,1
1.161722113,1
1.161722113,1
1.161722113,1
1.161722113,1
0.872922123,1
1.439975296,1
0.616347037,1
1.202487551,1
0.59253414,1
0.2654349,0
0.699449623,0
0.64194478,0
1.871279668,0
0.627799573,0
0.381556361,0
0.672853091,0
0.663381854,0
0.733154624,0
0.672013912,0
0.612111442,0
0.659279528,0
1.141187063,0
0.620002642,0
0.560708162,0
0.74188535,0
1.06313757,0
0.384673196,0
0.95359712,0
0.400412303,0
0.619601457,0
0.68072508,0
0.439595713,0
0.676484926,0
1.177237852,0
0.82238385,0
0.271542488,0
0.450881041,0
1.354079974,0
1.131378276,0
0.740975555,0
0.574603639,0
1.109105951,0
0.599628012,0
0.613562048,0
0.727180031,0
0.602873515,0
1.14793702,0
2.396825101,0
0.242866476,0
0.702858678,0
1.427700865,0
0.252393795,0
0.565836175,0
1.107508457,0
0.871617078,0
0.769477171,0
0.348061141,0
0.431172409,0
0.887103115,0
0.978389916,0
0.513052005,0
1.146583087,0
0.580175387,0
0.393916984,0
0.678611246,0
0.436285334,0
0.318902789,0
0.96130508,0
0.906557225,0
1.029061968,0
0.623789069,0
0.868214551,0
0.121022626,0
0.540251032,0
0.387109257,0
0.640913548,0
0.426661164,0
0.61136444,0
1.010205288,0
0.810098045,0
0.96037551,0
0.87867972,0
0.48715279,0
0.661740722,0
0.774155975,0
1.593795085,0
0.66267627,0
0.382629325,0
1.21647541,0
0.471552711,0
1.242902837,0
0.397269935,0
1.297616241,0
0.832598389,0
0.462821621,0
0.852627543,0
1.045881643,0
0.718925602,0
1.280076394,0
1.081870078,0
0.35012639,0
0.771124213,0
1.422159758,0
1.056990396,0
0.40377168,0
1.035839913,0
0.868024156,0
0.640040579,0
0.590978454,0
0.871992301,0
0.29206682,0
0.862305465,0
0.640916491,0
1.13829747,0
1.132909795,0
2.122796128,0
0.575750086,0
1.279365457,0
0.872922123,0
0.939234799,0
0.616194862,0
1.434751244,0
0.88325712,0
0.946535068,0
1.054847423,0
0.499809704,0
0.21153119,0
0.885627684,0
0.482957052,0
1.295142604,0
0.621405216,0
0.542907596,0
1.793365778,0
0.340278942,0
0.619113428,0
0.694340339,0
0.791454151,0
0.756748266,0
0.904845434,0
0.515981025,0
0.850337901,0
0.870091284,0
1.66580796,0
1.179645036,0
1.179645036,0
1.179645036,0
1.741877946,0
0.379369053,0
1.523391829,0
1.523391829,0
1.523391829,0
0.614897909,0
0.706501709,0
0.706501709,0
0.706501709,0
0.873261438,0
0.737370199,0
0.96127849,0
0.438969628,0
0.64403957,0
0.64403957,0
0.64403957,0
0.64403957,0
0.81852119,0
1.662505321,0
1.662505321,0
1.662505321,0
0.165221212,0
0.710827731,0
0.826862736,0
0.826862736,0
0.865957037,0
0.876200192,0
0.505598444,0
0.505598444,0
0.711602126,0
0.738921979,0
0.181623823,0
0.181623823,0
0.181623823,0
0.666904384,0
1.135303617,0
1.135303617,0
1.135303617,0
0.874254362,0
1.149337898,0
1.121458899,0
0.951683842,0
1.241707412,0
0.43281822,0
0.935176306,0
1.397787972,0
0.488306548,0
0.770555339,0
1.610524989,0
0.854166345,0
0.34327214,0
0.691977721,0
0.487809026,0
2.087098516,0
0.64749971,0
0.43813479,0
1.016121429,0
0.944615621,0
1.333760706,0
0.883634857,0
1.316836737,0
1.129736737,0
1.05034263,0
1.05034263,0
1.10818638,0
0.486235349,0
0.81596203,0
0.81596203,0
0.81596203,0
1.604207472,0
0.203072309,0
1.3598614,0
1.3598614,0
1.3598614,0
0.598554408,0
0.907924632,0
0.907924632,0
0.411416586,0
0.40014792,0
0.7278446,0
1.578144408,0
1.578144408,0
1.578144408,0
0.203072309,0
0.584276165,0
0.584276165,0
0.584276165,0
0.978411363,0
0.726123388,0
0.612667614,0
1.024087999,0
0.395274515,0
0.395274515,0
0.499833208,0
1.249232607,0
0.934266177,0
1.333779654,0
0.959751246,0
0.959751246,0
1.344561793,0
0.583317981,0
0.445400456,0
1.147910506,0
0.879548199,0
0.560338272,0
0.964042028,0
1.736818715,0
1.093472923,0
0.376704368,0
0.474735746,0
0.532614427,0
0.527260837,0
0.367183045,0
0.734509419,0
1.011839118,0
0.421728836,0
0.666027777,0
0.549740644,0
0.662187739,0
1.157144336,0
0.719230211,0
0.560491438,0
0.405263919,0
0.792626801,0
0.703693656,0
0.703693656,0
1.162887437,0
0.618839366,0
0.618839366,0
0.726132745,0
0.357417982,0
0.549946048,0
0.549946048,0
0.549946048,0
1.087448969,0
0.850795141,0
0.850795141,0
0.850795141,0
0.347053521,0
0.210980255,0
0.73706603,0
0.73706603,0
0.73706603,0
0.930173523,0
1.275750378,0
1.275750378,0
1.275750378,0
0.574744235,0
1.731328322,0
0.511838863,0
0.511838863,0
0.511838863,0
0.637303041,0
0.848790884,0
0.848790884,0
0.848790884,0
0.536573703,0
0.442517142,0
1.484414264,0
1.484414264,0
1.484414264,0
1.116095051,0
0.710629795,0
0.710629795,0
0.710629795,0
0.366557102,0
1.021605724,0
0.262608115,0
0.262608115,0
0.262608115,0
0.676193672,0
0.991627523,0
0.991627523,0
0.991627523,1
1.000083977,1
0.798266971,1
0.585846093,1
0.585846093,1
0.585846093,1
1.150377195,1
0.769156326,1
0.769156326,1
0.769156326,1
0.769156326,1
0.577965154,1
1.052913814,1
1.052913814,1
1.052913814,1
0.503484407,1
1.075945601,1
1.075945601,1
1.075945601,1
2.447071816,1
1.614889353,1
1.715412461,1
1.715412461,1
2.516316992,1
1.455257199,1
1.157780665,1
1.037742176,1
1.803844401,1
1.215602553,1
1.000782016,1
0.971967992,0
0.624981722,0
1.631173378,0
2.544707051,0
1.484433415,0
1.894897621,0
2.127530242,0
2.023753322,0
1.525228454,0
0.648721514,0
0.648721514,0
3.067012872,0
1.638735119,0
1.638735119,0
1.638735119,0
1.638735119,0
1.086038604,0
1.390573615,0
1.043751879,0
1.494913929,0
2.109012357,0
2.194049572,0
1.345639155,0
2.732858583,0
2.732858583,0
0.662368871,0
1.545417039,0
0.332757743,0
2.074237079,0
0.787642491,0
1.105221736,0
1.076814392,0
1.790251502,0
0.995040504,0
1.290852528,0
0.761223387,0
2.159196347,0
1.025855317,0
1.606272244,0
1.278904069,0
1.462060669,0
1.046208907,0
1.39372075,0
0.402858119,0
0.940112951,0
0.724257395,0
0.551921457,0
1.67686361,0
1.608822983,0
0.549984084,0
1.130957992,0
0.359555551,0
0.189689112,0
0.884755481,0
0.831811808,0
1.311224401,0
0.825005341,0
0.598899927,0
1.316656596,0
1.022793768,0
1.256017804,0
1.153517081,0
1.678302922,0
0.729721487,0
2.369419403,0
2.324433597,0
1.674493713,0
0.662042462,0
2.678995974,0
1.030549168,0
1.117408487,0
1.097146483,0
0.502348928,0
1.435563247,0
0.94754653,0
0.558032371,0
0.674136699,0
0.636005673,0
0.598038555,0
0.336197444,0
1.390126732,0
1.004022618,0
0.469274396,0
0.955652683,0
0.389802802,0
0.198131938,0
0.486244442,0
1.212388605,0
1.39844419,0
1.005829335,0
0.283361088,0
0.614632222,0
1.938301997,0
1.617710116,0
0.241002166,0
0.606674227,0
0.891593803,0
1.486664359,0
0.954253761,0
0.62555678,0
0.542980863,0
0.351377156,0
0.702858678,0
0.573091476,0
0.821681164,0
1.188749741,0
0.792808597,0
1.211854608,0
0.605316153,0
0.853894123,0
0.424446719,0
1.257017336,0
0.856486427,0
1.449660916,0
1.018381169,0
0.801729788,0
0.290001146,0
